356342.17876498,4952048.00739152,5
356341.36140203,4952047.43126844,5
356340.54403908,4952046.85514535,5
356339.72667613,4952046.27902227,5
356338.90931318,4952045.70289918,5
356338.09195023,4952045.1267761,5
356337.27458728,4952044.55065301,5
356336.45722434,4952043.97452993,5
356335.63986139,4952043.39840684,5
356334.82249844,4952042.82228376,5
356334.00513549,4952042.24616067,5
356333.18777254,4952041.67003759,5
356332.37040959,4952041.0939145,5
356331.55304664,4952040.51779142,5
356330.73568369,4952039.94166833,5
356329.91832074,4952039.36554525,5
356329.10095779,4952038.78942216,5
356328.28359484,4952038.21329908,5
356327.46623189,4952037.63717599,5
356326.64886894,4952037.06105291,5
356325.83150599,4952036.48492982,5
356325.01414304,4952035.90880674,5
356324.1967801,4952035.33268365,5
356323.37941715,4952034.75656057,5
356322.5620542,4952034.18043748,5
356321.74469125,4952033.6043144,5
356320.9273283,4952033.02819131,5
356320.10996535,4952032.45206823,5
356319.2926024,4952031.87594514,5
356318.47523945,4952031.29982206,5
356317.6578765,4952030.72369897,5
356316.84051355,4952030.14757589,5
356316.0231506,4952029.5714528,5
356315.20578765,4952028.99532972,5
356314.3884247,4952028.41920663,5
356313.57106175,4952027.84308355,5
356312.7536988,4952027.26696046,5
356311.93633585,4952026.69083738,5
356311.11897291,4952026.11471429,5
356310.30160996,4952025.53859121,5
356309.48424701,4952024.96246812,5
356308.66688406,4952024.38634504,5
356307.84952111,4952023.81022195,5
356307.03215816,4952023.23409887,5
356306.21479521,4952022.65797578,5
356305.39743226,4952022.0818527,5
356304.58006931,4952021.50572961,5
356303.76270636,4952020.92960653,5
356302.94534341,4952020.35348344,5
356302.12798046,4952019.77736036,5
356301.31061751,4952019.20123727,5
356300.49325456,4952018.62511419,5
356299.67589161,4952018.0489911,5
356298.85852867,4952017.47286802,5
356298.04116572,4952016.89674493,5
356297.22380277,4952016.32062185,5
356296.40643982,4952015.74449876,5
356295.58907687,4952015.16837568,5
356294.77171392,4952014.59225259,5
356293.95435097,4952014.01612951,5
356293.13698802,4952013.44000642,5
356292.31962507,4952012.86388334,5
356291.50226212,4952012.28776025,5
356290.68489917,4952011.71163717,5
356289.86753622,4952011.13551408,5
356289.05017327,4952010.559391,5
356288.23281032,4952009.98326791,5
356287.41544737,4952009.40714483,5
356286.59808443,4952008.83102174,5
356285.78072148,4952008.25489866,5
356284.96335853,4952007.67877558,5
356284.14599558,4952007.10265249,5
356283.32863263,4952006.5265294,5
356282.51126968,4952005.95040632,5
356281.69390673,4952005.37428323,5
356280.87654378,4952004.79816015,5
356280.05918083,4952004.22203706,5
356279.24181788,4952003.64591398,5
356278.42445493,4952003.0697909,5
356277.60709198,4952002.49366781,5
356276.78972903,4952001.91754473,5
356275.97236608,4952001.34142164,5
356275.15500313,4952000.76529855,5
356274.33764019,4952000.18917547,5
356273.52027724,4951999.61305238,5
356272.70291429,4951999.0369293,5
356271.88555134,4951998.46080622,5
356271.06818839,4951997.88468313,5
356270.25082544,4951997.30856005,5
356269.43346249,4951996.73243696,5
356268.61609954,4951996.15631387,5
356267.79873659,4951995.58019079,5
356266.98137364,4951995.00406771,5
356266.16401069,4951994.42794462,5
356265.34664774,4951993.85182154,5
356264.52928479,4951993.27569845,5
356263.71192184,4951992.69957537,5
356262.89455889,4951992.12345228,5
356262.07719594,4951991.5473292,5
356261.259833,4951990.97120611,5
356260.44247005,4951990.39508303,5
356259.6251071,4951989.81895994,5
356258.80774415,4951989.24283686,5
356257.9903812,4951988.66671377,5
356257.17301825,4951988.09059069,5
356256.3556553,4951987.5144676,5
356255.53829235,4951986.93834452,5
356254.7209294,4951986.36222143,5
356253.90356645,4951985.78609835,5
356253.0862035,4951985.20997526,5
356252.26884055,4951984.63385218,5
356251.4514776,4951984.05772909,5
356250.63411465,4951983.48160601,5
356249.8167517,4951982.90548292,5
356248.99938876,4951982.32935984,5
356248.18202581,4951981.75323675,5
356247.36466286,4951981.17711367,5
356246.54729991,4951980.60099058,5
356245.72993696,4951980.0248675,5
356244.91257401,4951979.44874441,5
356244.09521106,4951978.87262133,5
356243.27784811,4951978.29649824,5
356242.46048516,4951977.72037516,5
356241.64312221,4951977.14425207,5
356240.82575926,4951976.56812899,5
356240.00839631,4951975.9920059,5
356239.19103336,4951975.41588282,5
356238.37367041,4951974.83975973,5
356237.55630746,4951974.26363665,5
356236.73894452,4951973.68751356,5
356235.92158157,4951973.11139048,5
356235.10421862,4951972.53526739,5
356234.28685567,4951971.95914431,5
356233.46949272,4951971.38302122,5
356232.65212977,4951970.80689814,5
356231.83476682,4951970.23077505,5
356231.01740387,4951969.65465197,5
356230.20004092,4951969.07852888,5
356229.38267797,4951968.5024058,5
356228.56531502,4951967.92628271,5
356227.74795207,4951967.35015963,5
356226.93058912,4951966.77403654,5
356226.11322617,4951966.19791346,5
356225.29586322,4951965.62179037,5
356224.47850028,4951965.04566729,5
356223.66113733,4951964.4695442,5
356222.84377438,4951963.89342112,5
356222.02641143,4951963.31729803,5
356221.20904848,4951962.74117495,5
356220.39168553,4951962.16505186,5
356219.57432258,4951961.58892878,5
356218.75695963,4951961.01280569,5
356217.93959668,4951960.43668261,5
356217.12223373,4951959.86055952,5
356216.30487078,4951959.28443644,5
356215.48750783,4951958.70831335,5
356214.67014488,4951958.13219027,5
356213.85278193,4951957.55606718,5
356213.03541898,4951956.9799441,5
356212.21805603,4951956.40382101,5
356211.40069309,4951955.82769793,5
356210.58333014,4951955.25157484,5
356209.76596719,4951954.67545176,5
356208.94860424,4951954.09932867,5
356208.13124129,4951953.52320559,5
356207.31387834,4951952.9470825,5
356206.49651539,4951952.37095942,5
356205.67915244,4951951.79483633,5
356204.86178949,4951951.21871325,5
356204.04442654,4951950.64259016,5
356203.22706359,4951950.06646708,5
356202.40970064,4951949.49034399,5
356201.59233769,4951948.91422091,5
356200.77497474,4951948.33809782,5
356199.95761179,4951947.76197474,5
356199.14024885,4951947.18585165,5
356198.3228859,4951946.60972857,5
356197.50552295,4951946.03360548,5
356196.68816,4951945.4574824,5
356195.87079705,4951944.88135931,5
356195.0534341,4951944.30523623,5
356194.23607115,4951943.72911314,5
356193.4187082,4951943.15299006,5
356192.60134525,4951942.57686697,5
356191.7839823,4951942.00074389,5
356190.96661935,4951941.4246208,5
356190.1492564,4951940.84849772,5
356189.33189345,4951940.27237463,5
356188.5145305,4951939.69625155,5
356187.69716755,4951939.12012846,5
356186.87980461,4951938.54400538,5
356186.06244166,4951937.96788229,5
356185.24507871,4951937.39175921,5
356184.42771576,4951936.81563612,5
356183.61035281,4951936.23951304,5
356182.79298986,4951935.66338995,5
356181.97562691,4951935.08726687,5
356181.15826396,4951934.51114378,5
356180.34090101,4951933.9350207,5
356179.52353806,4951933.35889761,5
356178.70617511,4951932.78277453,5
356177.88881216,4951932.20665144,5
356177.07144921,4951931.63052836,5
356176.25408626,4951931.05440527,5
356175.43672331,4951930.47828219,5
356174.61936037,4951929.9021591,5
356173.80199742,4951929.32603602,5
356172.98463447,4951928.74991293,5
356172.16727152,4951928.17378985,5
356171.34990857,4951927.59766676,5
356170.53254562,4951927.02154368,5
356169.71518267,4951926.44542059,5
356168.89781972,4951925.86929751,5
356168.08045677,4951925.29317442,5
356167.26309382,4951924.71705134,5
356166.44573087,4951924.14092825,5
356165.62836792,4951923.56480517,5
356164.81100497,4951922.98868208,5
356163.99364202,4951922.412559,5
356163.17627907,4951921.83643591,5
356162.35891613,4951921.26031283,5
356161.54155318,4951920.68418974,5
356160.72419023,4951920.10806666,5
356159.90682728,4951919.53194357,5
356159.08946433,4951918.95582049,5
356158.27210138,4951918.3796974,5
356157.45473843,4951917.80357432,5
356156.63737548,4951917.22745123,5
356155.82001253,4951916.65132815,5
356155.00264958,4951916.07520506,5
356154.18528663,4951915.49908198,5
356153.36792368,4951914.92295889,5
356152.55056073,4951914.34683581,5
356151.73319778,4951913.77071272,5
356150.91583483,4951913.19458964,5
356150.09847188,4951912.61846655,5
356149.28110894,4951912.04234347,5
356148.46374599,4951911.46622038,5
356147.64638304,4951910.8900973,5
356146.82902009,4951910.31397421,5
356146.01165714,4951909.73785113,5
356145.19429419,4951909.16172804,5
356144.37693124,4951908.58560496,5
356143.55956829,4951908.00948187,5
356142.74220534,4951907.43335879,5
356141.92484239,4951906.8572357,5
356141.10747944,4951906.28111262,5
356140.29011649,4951905.70498953,5
356139.47275354,4951905.12886645,5
356138.65539059,4951904.55274336,5
356137.83802764,4951903.97662028,5
356137.0206647,4951903.40049719,5
356136.20330175,4951902.82437411,5
356135.3859388,4951902.24825102,5
356134.56857585,4951901.67212794,5
356133.7512129,4951901.09600485,5
356132.93384995,4951900.51988177,5
356132.116487,4951899.94375868,5
356131.29912405,4951899.3676356,5
356130.4817611,4951898.79151251,5
356129.66439815,4951898.21538943,5
356128.8470352,4951897.63926634,5
356128.02967225,4951897.06314326,5
356127.2123093,4951896.48702017,5
356126.39494635,4951895.91089709,5
356125.5775834,4951895.33477401,5
356124.76022046,4951894.75865092,5
356123.94285751,4951894.18252783,5
356123.12549456,4951893.60640475,5
356122.30813161,4951893.03028166,5
356121.49076866,4951892.45415858,5
356120.67340571,4951891.8780355,5
356119.85604276,4951891.30191241,5
356119.03867981,4951890.72578933,5
356118.22131686,4951890.14966624,5
356117.40395391,4951889.57354315,5
356116.58659096,4951888.99742007,5
356115.76922801,4951888.42129698,5
356114.95186506,4951887.8451739,5
356114.13450211,4951887.26905082,5
356113.31713916,4951886.69292773,5
356112.49977622,4951886.11680465,5
356111.68241327,4951885.54068156,5
356110.86505032,4951884.96455848,5
356110.04768737,4951884.38843539,5
356109.23032442,4951883.8123123,5
356108.41296147,4951883.23618922,5
356107.59559852,4951882.66006614,5
356106.77823557,4951882.08394305,5
356105.96087262,4951881.50781997,5
356105.14350967,4951880.93169688,5
356104.32614672,4951880.3555738,5
356103.50878377,4951879.77945071,5
356102.69142082,4951879.20332763,5
356101.87405787,4951878.62720454,5
356101.05669492,4951878.05108146,5
356100.23933197,4951877.47495837,5
356099.42196903,4951876.89883529,5
356098.60460608,4951876.3227122,5
356097.78724313,4951875.74658912,5
356096.96988018,4951875.17046603,5
356096.15251723,4951874.59434295,5
356095.33515428,4951874.01821986,5
356094.51779133,4951873.44209678,5
356093.70042838,4951872.86597369,5
356092.88306543,4951872.28985061,5
356092.06570248,4951871.71372752,5
356091.24833953,4951871.13760444,5
356090.43097658,4951870.56148135,5
356089.61361363,4951869.98535827,5
356088.79625068,4951869.40923518,5
356087.97888773,4951868.8331121,5
356087.16152479,4951868.25698901,5
356086.34416184,4951867.68086593,5
356085.52679889,4951867.10474284,5
356084.70943594,4951866.52861976,5
356083.89207299,4951865.95249667,5
356083.07471004,4951865.37637359,5
356082.25734709,4951864.8002505,5
356081.43998414,4951864.22412742,5
356080.62262119,4951863.64800433,5
356079.80525824,4951863.07188125,5
356078.98789529,4951862.49575816,5
356078.17053234,4951861.91963508,5
356077.35316939,4951861.34351199,5
356076.53580644,4951860.76738891,5
356075.71844349,4951860.19126582,5
356074.90108055,4951859.61514274,5
356074.0837176,4951859.03901965,5
356073.26635465,4951858.46289657,5
356072.4489917,4951857.88677348,5
356071.63162875,4951857.3106504,5
356070.8142658,4951856.73452731,5
356069.99690285,4951856.15840423,5
356069.1795399,4951855.58228114,5
356068.36217695,4951855.00615806,5
356067.544814,4951854.43003497,5
356066.72745105,4951853.85391189,5
356065.9100881,4951853.2777888,5
356065.09272515,4951852.70166572,5
356064.2753622,4951852.12554263,5
356063.45799925,4951851.54941955,5
356062.64063631,4951850.97329646,5
356061.82327336,4951850.39717338,5
356061.00591041,4951849.82105029,5
356060.18854746,4951849.24492721,5
356059.37118451,4951848.66880412,5
356058.55382156,4951848.09268104,5
356057.73645861,4951847.51655795,5
356056.91909566,4951846.94043487,5
356056.10173271,4951846.36431178,5
356055.28436976,4951845.7881887,5
356054.46700681,4951845.21206561,5
356053.64964386,4951844.63594253,5
356052.83228091,4951844.05981944,5
356052.01491796,4951843.48369636,5
356051.19755501,4951842.90757327,5
356050.38019206,4951842.33145019,5
356049.56282912,4951841.7553271,5
356048.74546617,4951841.17920402,5
356047.92810322,4951840.60308093,5
356047.11074027,4951840.02695785,5
356046.29337732,4951839.45083476,5
356045.47601437,4951838.87471168,5
356044.65865142,4951838.29858859,5
356043.84128847,4951837.72246551,5
356043.02392552,4951837.14634242,5
356042.20656257,4951836.57021934,5
356041.38919962,4951835.99409625,5
356040.57183667,4951835.41797317,5
356039.75447372,4951834.84185008,5
356038.93711077,4951834.265727,5
356038.11974782,4951833.68960391,5
